Date,BoardNo,SpotPrice,FuturePrice
0,0,2274,-1
0,0,2298,-1
0,0,2306,-1
0,0,2316,-1
0,0,2352,-1
0,0,2338,-1
0,0,2326,-1
0,0,2299,-1
0,0,2303,-1
0,0,2289,-1
